PCGS,TAS,PCG14,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30000,ER30001,ER30002,ER31987,ER31988,ER31989,ER31990,ER31991,ER31992,ER31993,ER31994,ER31995,ER31996,ER31997,ER32000,ER32001,ER32002,ER32003,ER32004,ER32005,ER32006,ER32007,ER32008,ER32009,ER32010,ER32011,ER32012,ER32013,ER32014,ER32015,ER32016,ER32017,ER32018,ER32019,ER32020,ER32021,ER32022,ER32023,ER32024,ER32025,ER32026,ER32027,ER32028,ER32029,ER32030,ER32031,ER32032,ER32033,ER32034,ER32035,ER32036,ER32037,ER32038,ER32039,ER32040,ER32041,ER32042,ER32043,ER32044,ER32045,ER32046,ER32047,ER32048,ER32049,ER32050,ER32051,ER32052,ER32053,ER33801,ER33802,ER33803,TA050001,TA050937,ER33901,ER33902,ER33903,TA070001,TA070918,ER34001,ER34002,ER34003,TA090001,TA090982,ER34101,ER34102,ER34103,TA110001,TA111124,ER34201,ER34202,ER34203,TA130001,TA131216,H14REL,H14M1,H14M2,H14M4,H14M5,H14M6,H14M7,H14M8,H14M9,H14M10,H14M11,H14M12,H14M13,H14M14,H14M15,H14M16,H14M17,H14M18,H14M19,H14M20,H14M21,H14M22,H14M23,H14M24,H14M25,H14Q3,H14S9,H14S10,H14S19,H14S20,H14S21,H14S22,H14S28,H14CDSHID,H14PSIDFLG,H14INST,ER34301,ER34302,ER34303,TA150001,TA151276,ER34501,ER34502,ER34503,TA170001,TA171974
,1,,,,,,,,1,2,2219,177,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,0,0,3,0,0,0,0,9999,99,99,999,9,0,0,9999,99,99,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2089,8,30,,,3389,6,30,,,2715,5,30,,,3251,4,30,,,1493,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,3,30,,,1077,3,30,2,4
,1,,,,,,,,1,2,2219,178,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,0,0,3,0,0,0,0,9999,99,99,999,9,0,0,9999,99,99,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2089,9,30,,,3389,7,30,,,2715,6,30,,,3251,5,30,,,1493,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,4,30,,,1077,4,30,2,6
,1,,,,,,,,1,2,2222,30,0,5,0,0,0,0,0,0,0,20,2,1,1,1,1,0,0,2,2013,2013,2222,174,1956,1,1,133,1,2222,3,1960,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,5444,3,30,,,1986,3,30,,,5217,3,30,,,5805,3,30,,,2836,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,3,30,,,2125,3,30,2,6
,2,,,1,,1,,,,2,2224,30,0,5,0,0,0,0,0,0,0,20,2,1,1,1,1,1,0,2,2019,2013,2224,6,1957,2,2,130,1,2224,179,1947,2,2,2011,0,99,9999,99,9999,99,9999,99,9999,99,9999,2011,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4472,4,30,,,7421,3,30,4,3,5992,3,30,,,5093,3,30,2,3,7070,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7273,51,30,,,6260,51,30,,
1,,1.1,,,,,,,,2,2224,33,0,5,0,0,0,0,0,0,0,20,2,2,1,0,1,0,0,2,0,0,2224,4,1948,3,2,995,1,2224,172,9999,99,99,2015,4,2,1997,7,2009,8,2000,7,1998,99,9999,2019,1,10,1996,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,2021,2,20,,,5562,2,20,,,4696,2,20,,,7144,2,20,,,1770,2,20,,,2,6,4,4,1,1,3,2,4,2,1,1,1,4,3,2,2,4,4,2,3,1,4,4,4,2,2,1,5,4,5,5,5,1268,1,2,4790,2,20,,,5964,2,20,,
,5,,1,1,1,1,1,,,2,2224,39,0,5,0,0,0,0,0,0,0,20,2,2,1,1,1,0,0,2,2007,2007,2224,6,1957,2,1,130,1,2224,179,1947,2,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4472,3,30,5,5,7421,51,30,4,5,5992,4,30,3,5,5093,4,30,2,6,7795,1,10,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439,1,10,,,6175,2,22,,
,5,,1,1,1,1,1,,,2,2224,40,0,5,0,0,0,0,0,0,0,20,2,1,1,0,1,0,1,2,2019,2019,2224,174,1951,4,4,131,1,2224,3,1945,3,3,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3976,3,30,5,5,5640,3,30,4,4,5603,3,30,3,4,5324,3,30,2,5,6020,3,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547,1,10,,,7610,1,10,,
,4,,,,,1,1,1,1,2,2224,42,0,5,0,0,0,0,0,0,0,20,2,2,1,1,1,0,0,2,2015,2013,2224,184,1961,4,3,125,1,2224,7,1959,4,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,640,7,30,,,4367,4,30,,,3211,3,30,,,7550,3,30,2,6,7970,51,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946,51,30,2,6,7098,1,10,2,6
,2,,,,,,,1,1,2,2224,44,0,0,0,0,0,0,0,0,0,20,2,2,1,0,1,0,0,2,0,0,2224,184,1961,4,4,120,1,2224,7,1959,4,4,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,640,8,30,,,4367,5,30,,,3211,4,30,,,7550,4,30,,,7970,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946,3,30,2,5,7098,3,40,2,5
,2,,,,,,,1,1,2,2224,45,0,0,0,0,0,0,0,0,0,20,2,1,1,1,1,0,0,2,2017,2017,2224,33,1972,4,1,102,1,2224,190,1971,4,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2021,3,30,,,5562,3,30,,,4696,3,30,,,7144,3,30,,,1770,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790,3,30,2,4,5964,51,30,2,5
,1,,,,,,,,1,2,2224,46,0,0,0,0,0,0,0,0,0,20,2,1,1,0,1,0,0,2,0,0,2224,33,1972,4,2,66,1,2224,190,1971,4,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2021,4,30,,,5562,4,30,,,4696,4,30,,,7144,4,30,,,1770,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790,4,30,,,5964,3,30,2,5
,4,,1,1,1,1,,,,2,2225,33,0,5,0,0,0,0,0,0,0,20,2,2,1,0,1,0,0,2,0,0,2225,170,1956,4,3,995,1,2225,3,1957,3,3,2019,1,7,2008,99,9999,99,9999,99,9999,99,9999,2019,1,10,2005,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,5101,1,10,5,5,2446,2,20,4,6,5946,2,20,3,5,4903,2,20,2,5,7536,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6569,2,20,,,5530,2,20,,
,5,,1,1,1,1,1,,,2,2225,34,0,5,0,0,0,0,0,0,0,20,2,2,1,0,1,0,0,2,0,0,2225,4,1957,2,2,117,1,2225,172,1956,2,2,2019,2,9,2015,1,2018,99,9999,99,9999,99,9999,2019,1,9,2013,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,1879,3,30,5,6,3243,3,30,4,6,5521,3,30,3,5,3637,3,30,2,5,6968,2,22,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510,2,20,,,5420,2,20,,
1,,1.1,,,,,,,,2,2225,180,0,0,0,0,0,0,0,0,0,20,2,1,1,0,1,0,0,0,0,0,2225,924,9999,99,99,999,9,2225,926,9999,99,99,2019,1,7,2008,99,9999,99,9999,99,9999,99,9999,2019,1,10,2005,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,5101,0,0,,,2446,1,10,,,5946,1,10,,,4903,1,10,,,7536,1,10,,,2,6,3,4,1,3,3,2,2,2,5,5,5,2,3,2,2,3,3,2,2,3,4,4,4,4,4,1,2,2,4,5,5,1270,1,1,6569,1,10,,,5530,1,10,,
,3,,1,1,1,,,,,2,2228,31,0,5,0,0,0,0,0,0,0,18,2,1,1,0,1,0,1,2,2019,2015,2228,3,1958,3,1,127,1,2228,170,1956,3,1,2013,1,8,2010,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4734,3,30,5,6,6333,3,30,4,6,7926,1,10,3,6,3690,1,10,,,7184,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,4,,,1,1,1,1,,,2,2228,33,0,5,0,0,0,0,0,0,0,18,2,1,1,0,1,0,1,2,2019,2015,2228,3,1958,3,2,136,1,2228,170,1956,3,2,2013,0,99,9999,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4734,4,30,,,6333,4,30,4,5,7641,3,30,3,5,7214,3,30,2,5,7184,3,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
1,,1.1,,,,,,,,2,2228,174,0,0,0,0,0,0,0,0,0,18,2,2,1,0,1,0,0,4,0,0,0,0,9999,99,99,999,9,2228,912,9999,99,99,2019,1,8,2010,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4734,0,0,,,6333,0,0,,,7926,0,0,,,3690,2,22,,,7664,2,22,,,2,6,5,4,2,2,4,2,2,1,1,1,1,4,1,2,1,4,4,1,2,2,4,3,3,1,3,1,2,1,5,5,5,1271,1,2,3098,2,22,,,7588,2,22,,
1,,1.1,,,,,,,,2,2229,30,0,5,0,0,0,0,0,0,0,18,2,2,1,1,1,0,0,2,2005,2005,2229,170,1945,2,1,995,1,2229,3,1949,2,1,2019,2,1,2013,8,2015,99,9999,99,9999,99,9999,2019,1,10,2008,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2017,1968,0,3038,51,30,,,2500,4,30,,,5868,2,20,,,646,2,20,,,676,2,20,,,2,7,5,5,2,2,4,1,4,1,1,5,1,4,2,1,1,3,4,2,3,3,4,3,4,3,3,5,0,0,5,4,5,1272,1,2,1354,2,20,,,1977,2,20,,
,3,,,,,,1,1,1,2,2237,31,0,0,0,0,0,0,0,0,0,9,1,2,1,0,1,0,0,2,0,0,2237,171,1968,3,1,94,1,2237,4,1967,3,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6107,3,30,,,3334,3,30,,,2002,3,30,,,1377,3,30,,,2945,3,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987,3,30,2,6,611,3,30,2,6
,2,,,,,,,1,1,2,2237,32,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,0,0,2,2019,2017,2237,172,1965,2,1,167,1,2237,3,1965,2,1,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1383,3,30,,,445,3,30,,,4818,3,30,,,1138,3,30,,,1843,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216,3,30,2,3,615,51,30,2,4
1,,1.1,,,,,,,,2,2237,171,0,5,0,0,0,0,0,0,0,9,1,2,1,0,1,0,0,5,0,0,0,0,9999,99,99,999,9,2237,906,9999,99,99,2013,3,8,1995,12,2007,12,2007,99,9999,99,9999,2019,1,11,1990,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,6107,2,20,,,3334,2,20,,,2002,2,20,,,1377,2,20,,,2945,2,20,,,2,6,4,1,1,1,3,4,1,4,1,5,5,3,2,1,1,4,4,1,1,3,4,3,4,1,3,1,20,7,5,5,5,1274,1,2,2987,2,20,,,611,2,20,,
1,,1.1,,,,,,,,2,2237,172,0,5,0,0,0,0,0,0,0,9,1,2,1,0,1,0,0,5,0,0,2237,905,9999,99,99,999,9,2237,904,9999,99,99,2009,2,8,1996,10,2000,99,9999,99,9999,99,9999,2019,1,10,1993,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,1383,2,20,,,445,2,20,,,4818,2,20,,,1138,2,20,,,1843,2,20,,,2,6,5,5,4,3,5,5,5,5,5,1,1,3,1,1,1,4,4,1,1,4,3,3,4,1,2,1,0,1,5,5,4,1273,1,2,5216,2,20,,,615,2,20,,
,6,,,1,1,1,1,1,1,2,2238,31,0,5,0,0,0,0,0,0,0,18,1,2,1,1,1,0,0,2,2015,2009,2238,170,1960,3,1,121,8,2238,3,1960,3,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,12,2018,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,3462,3,30,,,1297,3,30,4,4,4119,51,30,3,5,2681,53,30,2,5,4785,53,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6587,53,30,2,5,4677,2,22,2,5
,4,,,,1,1,,1,1,2,2238,33,0,5,0,0,0,0,0,0,0,18,1,2,1,1,1,0,0,2,2019,2011,2238,170,1960,3,2,98,8,2238,3,1960,3,2,2009,0,99,9999,99,9999,99,9999,99,9999,99,9999,2009,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3462,4,30,,,1297,4,30,,,4119,3,30,3,6,2681,51,30,2,6,4785,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6587,51,30,2,4,3980,51,30,2,5
,1,,,,,,,,1,2,2238,34,0,5,0,0,0,0,0,0,0,18,1,2,1,1,1,0,0,2,2015,2011,2238,170,1960,3,3,117,8,2238,3,1960,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3462,5,30,,,1297,5,30,,,4119,4,30,,,2681,52,30,,,4785,52,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6587,52,30,,,3980,3,30,2,4
,1,,,,,,1,,,2,2238,37,0,0,0,0,0,0,0,0,0,18,1,2,1,0,1,1,1,2,2019,1999,2238,172,1965,1,1,119,1,2238,4,1963,1,1,2013,0,99,9999,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,7005,2,30,,,2116,2,30,,,6508,2,30,,,3793,2,30,,,5916,2,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,1,,1,,,,,,,2,2240,31,0,5,0,0,0,0,0,0,0,19,1,1,1,1,1,0,1,2,2019,2009,2240,3,1964,2,1,96,2,2240,170,1960,3,2,2017,2,9,2010,1,2017,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2017,1968,0,7654,1,10,5,5,4914,1,10,,,0,0,0,,,1202,4,35,,,3915,51,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766,1,10,,,2427,1,10,,
,4,,1,1,1,1,,,,2,2240,32,0,5,0,0,0,0,0,0,0,19,1,1,1,1,1,0,1,2,2019,2001,2240,4,1965,2,1,97,1,2240,171,1962,3,2,2011,0,99,9999,99,9999,99,9999,99,9999,99,9999,2011,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1261,3,30,5,4,7560,51,30,4,5,6594,4,30,3,4,5083,4,30,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,2,,,,1,1,,,,2,2240,33,0,5,0,0,0,0,0,0,0,19,1,1,1,0,1,0,1,2,2019,2001,2240,4,1965,2,2,117,1,2240,171,1962,3,3,2011,0,99,9999,99,9999,99,9999,99,9999,99,9999,2011,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1261,4,30,,,7560,3,30,,,6594,3,30,3,5,5083,3,30,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,3,,,,,1,1,,1,2,2240,34,0,5,0,0,0,0,0,0,0,19,1,1,1,0,1,0,0,2,0,0,2240,3,1964,2,2,113,4,2240,170,1960,3,3,2019,1,6,2016,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2017,1968,0,3873,3,35,,,7513,3,35,,,5909,3,35,,,1202,3,35,2,6,8496,1,10,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,1,10,,,2309,1,10,2,5
,3,,,,,,1,1,1,2,2240,175,0,0,0,0,0,0,0,0,0,19,1,1,1,0,1,0,0,3,0,0,2240,913,9999,99,99,999,9,2240,30,1968,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,948,3,60,,,3292,3,60,,,2276,3,60,,,770,3,60,,,2477,3,60,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,3,60,2,4,1128,3,60,2,5
1,,1.1,,,,,,,,2,2243,3,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2243,2,1942,3,1,995,1,2243,1,1942,3,1,2005,2,3,2000,1,2002,99,9999,99,9999,99,9999,2019,1,5,1994,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,7820,1,10,,,7389,1,10,,,8680,1,10,,,7996,1,10,,,8460,1,10,,,2,6,3,3,2,2,3,1,2,1,5,5,1,3,3,3,1,3,3,2,2,3,4,4,3,3,3,1,0,1,2,5,4,1277,1,1,7644,1,10,,,1984,1,10,,
1,,1.1,,,,,,,,2,2243,171,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0,1,5,2019,2019,2243,908,9999,99,99,999,9,2243,906,9999,99,99,2011,2,4,1997,2,1999,99,9999,99,9999,99,9999,2017,1,8,1989,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,5768,1,10,,,4201,1,10,,,2647,1,10,,,2360,1,10,,,5906,1,10,,,2,6,4,3,4,2,4,3,2,3,5,5,5,3,2,2,2,2,4,2,2,2,3,2,3,1,3,1,0,0,2,5,5,1275,1,1,7214,1,10,,,1750,1,10,,
1,,1.1,,,,,,,,2,2243,174,0,1,1,0,0,0,0,0,0,2,1,2,1,0,1,0,1,5,2019,2019,2243,907,9999,99,99,999,9,0,0,9999,99,99,2015,2,2,2001,11,2002,99,9999,99,9999,99,9999,2017,1,6,1994,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,1840,2,20,,,7411,2,20,,,2898,2,20,,,8296,2,20,,,6201,2,20,,,2,5,4,3,1,1,3,4,3,1,1,5,1,3,4,4,3,2,4,3,3,1,4,4,4,3,5,1,2,0,5,5,5,1276,1,2,7469,2,20,,,2005,2,20,,
,4,,1,1,1,1,,,,2,2244,31,0,5,0,0,0,0,0,0,0,17,2,1,1,1,1,0,0,2,2007,2005,2244,170,1948,2,2,995,1,2244,21,1946,2,2,2019,1,4,2018,99,9999,99,9999,99,9999,99,9999,2019,1,8,2016,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,351,51,30,5,5,816,51,30,4,5,4942,1,10,3,6,3133,1,10,2,5,4049,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,1,10,,,4817,1,10,,
0,,0.1,,,,,,,,,2244,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,2,1,2,2,3,2,1,5,1,1,4,2,1,1,3,4,2,2,3,3,3,3,1,3,1,0,0,5,5,5,1278,5,2,,,,,,,,,,
1,,1.1,,,,,,,,2,2246,5,0,5,0,0,0,0,0,0,0,17,1,2,0,0,0,0,0,1,0,0,2246,2,9999,99,99,999,9,2246,1,1931,3,3,2005,1,3,1997,99,9999,99,9999,99,9999,99,9999,2019,1,7,1987,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,2760,2,20,,,4830,2,20,,,2700,2,20,,,5434,2,20,,,3576,2,20,,,2,6,3,4,1,1,2,3,2,1,5,5,5,4,2,2,2,4,3,2,1,4,4,4,3,2,3,1,0,0,3,3,1,1279,1,2,3717,2,20,,,314,2,20,,
,4,,1,1,1,1,,,,2,2246,30,0,0,0,0,0,0,0,0,0,17,1,1,1,0,1,1,1,2,2019,1986,2246,176,1961,1,1,998,1,2246,4,1957,1,1,2011,0,99,9999,99,9999,99,9999,99,9999,99,9999,2011,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6610,1,10,5,5,2122,1,10,4,5,7733,1,10,3,6,8065,1,10,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,1,,,,,,,,1,2,2246,31,0,0,0,0,0,0,0,0,0,17,1,2,1,1,1,0,0,2,2019,2017,2246,5,1961,1,1,134,1,2246,177,1960,1,1,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2760,3,30,,,4830,3,30,,,2700,3,30,,,5434,3,30,,,3576,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717,3,30,,,314,51,30,2,6
,1,,,,,,,,1,2,2246,181,0,0,0,0,0,0,0,0,0,17,1,1,1,1,1,1,1,3,2013,1996,2246,3,1955,2,2,998,1,2246,179,1950,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6903,4,30,,,5791,4,30,,,3513,52,30,,,8302,51,30,,,9076,73,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277,1,10,,,881,1,10,2,5
1,,1.1,,,,,,,,2,2248,2,0,5,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,1,0,0,2248,1,1950,4,1,995,8,0,0,9999,99,99,2011,2,1,2003,1,2003,99,9999,99,9999,99,9999,2019,1,8,1994,4,5,2009,1,2002,99,9999,9,99,9999,99,9999,4,0,0,1968,0,4406,1,10,,,184,1,10,,,6104,1,10,,,7037,1,10,,,5757,1,10,,,2,7,4,5,2,3,4,4,4,2,5,5,1,3,3,2,2,4,4,2,2,3,3,3,3,0,3,1,0,0,5,4,5,1280,1,1,7890,1,10,,,8177,1,10,,
1,,1.1,,,,,,,,2,2248,32,0,5,0,0,0,0,0,0,0,7,1,2,1,0,1,0,1,2,1996,1996,2248,1,1950,4,4,995,1,2248,170,1951,3,3,2019,4,4,1998,12,2013,11,2007,5,2000,99,9999,2019,2,1,2002,4,8,2009,12,2008,11,2012,1,99,9999,99,9999,1,0,2015,1968,0,2318,2,20,,,169,2,20,,,4534,1,10,,,5146,1,10,,,7972,2,20,,,2,5,2,5,2,3,4,2,4,2,1,5,5,4,2,1,1,4,4,1,1,3,4,4,4,4,2,1,0,0,2,5,5,1282,1,2,4307,2,20,,,5963,2,20,,
,4,,,,,1,1,1,1,2,2248,33,0,5,0,0,0,0,0,0,0,7,1,2,1,1,1,0,0,2,2017,2013,2248,172,1974,2,1,106,1,2248,31,1974,2,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1971,3,30,,,134,3,30,,,5703,3,30,,,5064,3,30,2,5,2287,51,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342,52,30,2,4,4537,52,30,2,5
,3,,,,,,1,1,1,2,2248,34,0,0,0,0,0,0,0,0,0,7,1,2,1,1,1,0,0,2,2017,2015,2248,172,1974,2,2,142,1,2248,31,1974,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1971,4,30,,,134,4,30,,,5703,4,30,,,5064,4,30,,,2287,3,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342,51,30,2,6,4537,51,30,2,6
,1,,,,,,,,1,2,2248,35,0,0,0,0,0,0,0,0,0,7,1,2,1,0,1,0,1,2,0,0,2248,32,1978,4,1,116,2,0,0,9999,99,99,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2318,3,30,,,169,3,30,,,4534,2,30,,,5146,3,30,,,7972,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307,3,33,,,5963,3,33,2,4
1,,1.1,,,,,,,,2,2250,31,0,5,0,0,0,0,0,0,0,7,1,2,1,0,1,0,0,2,0,0,2250,171,1950,3,2,991,1,2250,21,1949,3,2,2019,2,5,2003,4,2008,99,9999,99,9999,99,9999,2019,1,3,2001,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,1294,2,20,,,4669,2,20,,,3041,2,20,,,6918,2,20,,,572,2,20,,,2,6,5,3,3,3,2,4,2,4,1,1,1,4,1,1,1,4,4,3,2,3,4,4,4,4,4,5,0,2,2,5,5,1284,1,2,4343,2,20,,,6712,2,20,,
1,,1.1,,,,,,,,2,2250,32,0,5,0,0,0,0,0,0,0,7,1,2,1,0,1,0,0,2,0,0,2250,6,1955,4,1,995,1,2250,172,1953,4,1,2019,5,6,2004,4,2015,3,2012,10,2009,10,2007,2019,2,1,1999,4,4,2001,1,2000,12,2004,1,99,9999,99,9999,1,0,2017,1968,0,2470,2,20,,,5009,2,20,,,2237,2,20,,,5496,2,20,,,3409,2,20,,,2,6,5,4,1,2,4,3,4,2,1,1,1,3,2,2,2,3,4,2,2,3,3,3,3,2,3,1,0,0,5,5,5,1285,1,2,947,2,20,,,4883,2,20,,
